CL,D,E,I_A,I_S,K_stock,R,S,T,V,X_0_mayer,X_vac,action,loss,opt_policy,t_index_interval,time
1.0000000000000142,0.0019831623742719994,0.000979235028761667,0.0009177643466273909,0.00021709755037388568,0.0037808750059244133,0.31608965247892923,0.6798130882210499,-69.7406687049573,0.0,5.228040879412835,0.0,4.640607721805885e-5,3.529743307704373e-7,0.0,1.0,52.4248496993988
1.0000000000000142,0.0019834897246696296,0.0009819747056788784,0.0009199896452389654,0.00021757365101931944,0.003779856764903094,0.31559397045506365,0.6803030018183438,-68.99239663041419,0.0,5.2837503210560115,0.0,4.640607721805885e-5,1.3712153520897477e-6,0.0,1.0,52.58517034068136
1.0000000000000142,0.0019838177961006564,0.0009847308068619309,0.0009222296644617556,0.0002180528863271414,0.003780810049532108,0.3150991669398149,0.680792001906448,-69.69285003842566,0.0,5.339952348511675,0.0,4.640607721805885e-5,4.179307230757582e-7,0.0,1.0,52.745490981963925
1.0000000000000142,0.0019841465933037876,0.0009875034067094257,0.0009244844585868789,0.00021853527122021676,0.0037812279802551837,0.3146052408891089,0.6812800893810851,-70.38456636480824,0.0,5.39665283886302,0.0,4.640607721805885e-5,0.0,0.0,1.0,52.90581162324649
1.0000000000000144,0.0019844761210402713,0.0009902925801667476,0.0009267540824561132,0.0002190208206799699,0.0037812279802551837,0.3141121912621338,0.6817672651335375,-70.2492946572096,0.0,5.453853976033651,0.0,4.640607721805885e-5,0.0,0.0,1.0,53.06613226452906
1.0000000000000142,0.0019848063840939858,0.0009930984027280668,0.0009290385914622276,0.00021950954974749774,0.003781110586630514,0.3136200170213485,0.682253530050634,-69.91375858168703,0.0,5.51155813108078,0.0,4.640607721805885e-5,1.1739362466955711e-7,0.0,1.0,53.22645290581163
1.000000000000014,0.001985137387271531,0.0009959209504383695,0.0009313380415493553,0.0002200014735246751,0.0037812279802551837,0.31312871713249174,0.6827388850147386,-70.17742366800063,0.0,5.569768133039505,0.0,4.640607721805885e-5,0.0,0.0,1.0,53.38677354709419
1.0000000000000144,0.0019854691354023214,0.0009987602998955106,0.0009336524892134101,0.00022049660717525223,0.0037812279802551837,0.3126382905645913,0.6832233309037365,-70.24699843035562,0.0,5.628487345380669,0.0,4.640607721805885e-5,0.0,0.0,1.0,53.547094188376754
1.0000000000000144,0.001985801633338681,0.0010016165282522933,0.0009359819915025421,0.00022099496592594493,0.003780705315103249,0.3121487362899728,0.6837068685910221,-69.61601151719586,0.0,5.687718624667982,0.0,4.640607721805885e-5,5.226651519347784e-7,0.0,1.0,53.70741482965932
1.0000000000000144,0.0019861348859559393,0.0010044897132185755,0.0009383266060176364,0.00022149656506751698,0.003779658476295977,0.3116600532842689,0.6841894989454859,-68.84660716810036,0.0,5.747464242160271,0.0,4.640607721805885e-5,1.5695039592066975e-6,0.0,1.0,53.86773547094188
1.0000000000000144,0.0019864688981525293,0.0010073799330633986,0.000940686390912853,0.00022200141995585556,0.0037812279802551837,0.31117224052642817,0.6846712228315015,-70.84552507897344,0.0,5.807726480900657,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.02805611222445
1.0000000000000142,0.0019868036748500874,0.0010102872666171447,0.0009430614048962056,0.0002225095460130396,0.0037812279802551837,0.31068529699872444,0.6851520411089135,-70.20285160023535,0.0,5.868512281496399,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.188376753507015
1.0000000000000144,0.001987139220993555,0.0010132117932737169,0.0009454517072301819,0.00022302095872840115,0.0037812279802551837,0.31019922168676545,0.6856319546330232,-70.58704598925507,0.0,5.929822409737178,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.34869739478958
1.0000000000000147,0.0019874755415512793,0.001016153592992745,0.0009478573577324036,0.0002235356736595802,0.003780852076035723,0.30971401357950235,0.6861109642545762,-69.7238383141998,0.0,5.9916599663401815,0.0,4.640607721805885e-5,3.759042194606173e-7,0.0,1.0,54.50901803607215
1.0000000000000147,0.0019878126415151212,0.0010191127463018176,0.0009502784167763255,0.00022405370643357298,0.0037812279802551837,0.3092296716692385,0.6865890708197493,-70.41873327149983,0.0,6.054027510645304,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.66933867735471
1.0000000000000144,0.0019881505259005576,0.0010220893342987372,0.0009527149452919742,0.0002245750727477739,0.0037812279802551837,0.3087461949516387,0.6870662751701369,-71.51719292375913,0.0,6.116929283908525,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.829659318637276
1.0000000000000147,0.001988489199746791,0.001025083438653803,0.000955167004766725,0.0002250997883710114,0.0037812279802551837,0.3082635824257383,0.6875425781427379,-70.3948530825947,0.0,6.180367874618323,0.0,4.640607721805885e-5,0.0,0.0,1.0,54.98997995991984
1.0000000000000144,0.0019888286681168576,0.001028095141612115,0.0009576346572461187,0.0002256278691445777,0.0037812279802551837,0.3077818330939525,0.6880179805699423,-71.00341806429425,0.0,6.244346441789875,0.0,4.640607721805885e-5,0.0,0.0,1.0,55.1503006012024
1.0000000000000147,0.0019891689360977383,0.0010311245259959068,0.0009601179653347146,0.00022615933098325296,0.0037812279802551837,0.3073009459620853,0.6884924832795177,-70.16042725431996,0.0,6.308868159270978,0.0,4.640607721805885e-5,0.0,0.0,1.0,55.31062124248497
1.0000000000000147,0.0019895100088004707,0.0010341716752069001,0.0009626169921969836,0.0002266941898763234,0.0037812279802551837,0.3068209200393386,0.6889660870945954,-70.67424873037564,0.0,6.373936215846136,0.0,4.640607721805885e-5,0.0,0.0,1.0,55.47094188376754
1.0000000000000147,0.0019898518913602625,0.0010372366732286854,0.0009651318015582365,0.00022723246188859444,0.003781208058320751,0.3063417543383218,0.6894387928336572,-69.98536484633364,0.0,6.439553815341067,0.0,4.640607721805885e-5,1.9921934433015425e-8,0.0,1.0,55.631262525050104
1.0000000000000149,0.001990194588936607,0.001040319604629128,0.0009676624577055929,0.00022777416316139805,0.0037812279802551837,0.3058634478750607,0.6899106013105214,-70.03993365759904,0.0,6.505724147271824,0.0,4.640607721805885e-5,0.0,0.0,1.0,55.79158316633267
1.0000000000000149,0.0019905381067134003,0.0010434205545627965,0.0009702090254889836,0.00022831930991359521,0.0037812279802551837,0.305385999669007,0.6903815133343292,-70.29299982971217,0.0,6.572450504773438,0.0,4.640607721805885e-5,0.0,0.0,1.0,55.95190380761523
1.0000000000000149,0.001990882449899057,0.0010465396087734184,0.0009727715703221916,0.0002288679184425733,0.0037812279802551837,0.30490940874304717,0.6908515297095306,-71.73083210024566,0.0,6.639736107970823,0.0,4.640607721805885e-5,0.0,0.0,1.0,56.1122244488978
1.000000000000015,0.001991227623726633,0.001049676853596358,0.0009753501581839298,0.0002294200051252385,0.0037799802394872547,0.30443367412351224,0.6913206512358707,-69.08322942357502,0.0,6.707584221908295,0.0,4.640607721805885e-5,1.247740767928928e-6,0.0,1.0,56.272545090180365
1.0000000000000153,0.0019915736334539455,0.001052832375961121,0.0009779448556189543,0.00022997558641900365,0.0037804908266300453,0.30395879484018673,0.6917888787083755,-69.45823826679577,0.0,6.775996282338238,0.0,4.640607721805885e-5,7.371536251385571e-7,0.0,1.0,56.432865731462925
1.0000000000000153,0.0019919204843636936,0.0010560062633938818,0.000980555729739213,0.00023053467886277143,0.0037794000576382896,0.30348476992631823,0.6922562129173375,-68.65657900219885,0.0,6.844978185349722,0.0,4.640607721805885e-5,1.8279226168941693e-6,0.0,1.0,56.59318637274549
1.0000000000000153,0.0019922681817635857,0.0010591986040200353,0.0009831828482250319,0.0002310972990779132,0.0037812279802551837,0.3030115984186267,0.6927226546483021,-70.73598386029269,0.0,6.914530875315329,0.0,4.640607721805885e-5,0.0,0.0,1.0,56.75350701402806
1.0000000000000155,0.0019926167309864623,0.0010624094865667748,0.000985826279326334,0.00023166346376924345,0.003780289988888887,0.3025392793573138,0.6931882046820529,-69.31084430479613,0.0,6.984661995672086,0.0,4.640607721805885e-5,9.379913662967473e-7,0.0,1.0,56.91382765531063
1.0000000000000158,0.001992966137390425,0.0010656390003656922,0.0009884860918638963,0.00023223318972599025,0.00378048926873065,0.3020678117860724,0.6936528637945972,-69.4571376854885,0.0,7.055370800816226,0.0,4.640607721805885e-5,7.38711524533697e-7,0.0,1.0,57.074148296593194
1.0000000000000155,0.001993316406358964,0.001068887235355404,0.0009911623552306395,0.0002328064938227617,0.003779417863348394,0.301597194752096,0.6941166327571519,-68.66966779009886,0.0,7.126662332356359,0.0,4.640607721805885e-5,1.8101169067898124e-6,0.0,1.0,57.234468937875754
1.0000000000000155,0.0019936675433010875,0.0010721542820841998,0.0009938551393929528,0.00023338339302050838,0.0037802725054043003,0.3011274273060883,0.6945795123361286,-69.29766105476433,0.0,7.198538087808075,0.0,4.640607721805885e-5,9.554748508834916e-7,0.0,1.0,57.39478957915832
1.0000000000000155,0.0019940195536514538,0.001075440231712718,0.0009965645148920543,0.0002339639043674823,0.0037808040758279156,0.30065850850227255,0.6950415032931194,-69.6884937998658,0.0,7.271004307584827,0.0,4.640607721805885e-5,4.239044272682514e-7,0.0,1.0,57.55511022044089
1.0000000000000158,0.0019943724428705045,0.0010787451760166421,0.000999290552845384,0.00023454804500019205,0.003780778004708738,0.3001904373984011,0.6955026063848817,-69.66938078907405,0.0,7.34406392307834,0.0,4.640607721805885e-5,4.499755464457722e-7,0.0,1.0,57.71543086172345
1.0000000000000155,0.0019947262164445975,0.0010820692073894235,0.0010020333249480325,0.0002351358321443546,0.0037812279802551837,0.29972321305576527,0.6959628223633239,-70.33872754131903,0.0,7.417719535405586,0.0,4.640607721805885e-5,0.0,0.0,1.0,57.87575150300601
1.0000000000000155,0.0019950808798861438,0.0010854124188450283,0.0010047929034742013,0.00023572728311584384,0.0037812279802551837,0.29925683453920454,0.6964221519754898,-71.0511103024297,0.0,7.491975290718596,0.0,4.640607721805885e-5,0.0,0.0,1.0,58.036072144288575
1.0000000000000155,0.0019954364387337435,0.001088774904020707,0.001007569361278699,0.00023632241532163588,0.0037812279802551837,0.2987913009171164,0.6968805959635443,-70.37062909814652,0.0,7.566833982762798,0.0,4.640607721805885e-5,0.0,0.0,1.0,58.196392785571135
1.0000000000000155,0.001995792898552325,0.0010921567571797902,0.0010103627717984696,0.0002369212462607512,0.0037812279802551837,0.2983266112614662,0.6973381550647582,-71.23567287314981,0.0,7.6422990874875705,0.0,4.640607721805885e-5,0.0,0.0,1.0,58.3567134268537
1.0000000000000155,0.0019961502649332857,0.0010955580732145058,0.001013173209054153,0.00023752379352519397,0.003780753289759576,0.29786276464779643,0.6977948300114921,-69.65125946106686,0.0,7.71837409784236,0.0,4.640607721805885e-5,4.7469049560768486e-7,0.0,1.0,58.51703406813627
1.0000000000000158,0.001996508543494631,0.0010989789476488227,0.00101600074765168,0.0002381300748008885,0.0037812279802551837,0.29739976015523684,0.6982506215311828,-70.28885194410697,0.0,7.7950618220307195,0.0,4.640607721805885e-5,0.0,0.0,1.0,58.677354709418836
1.0000000000000158,0.0019968677398811184,0.001102419476641317,0.0010188454627839,0.00023874010786861303,0.0037812279802551837,0.296937596866514,0.6987055303463268,-70.59839275168507,0.0,7.872367191061767,0.0,4.640607721805885e-5,0.0,0.0,1.0,58.8376753507014
1.0000000000000155,0.001997227859764403,0.0011058797569880622,0.0010217074302322402,0.00023935391060493093,0.0037804885168575184,0.29647627386796116,0.6991595571744649,-69.45671991251012,0.0,7.950293047708346,0.0,4.640607721805885e-5,7.39463397665287e-7,0.0,1.0,58.99799599198396
1.0000000000000158,0.0019975889088431806,0.0011093598861255446,0.0010245867263683971,0.00023997150098311942,0.0037809586515168397,0.2960157902495282,0.6996127027281672,-69.80209911193539,0.0,8.02884186071696,0.0,4.640607721805885e-5,2.693287383442686e-7,0.0,1.0,59.15831663326653
